11:32:04:373 | Início do arquivo de aquisição de dados
11:32:04:399 | 0|Ticks=0||1|-44|-2|-36| 0 |
11:32:04:400 | 1|Ticks=15||1|-43|-1|-36| 0 |
11:32:04:430 | 2|Ticks=0||1|-43|-2|-36| 0 |
11:32:04:462 | 3|Ticks=16||1|-43|-2|-36| 0 |
11:32:04:488 | 4|Ticks=0||1|-43|-1|-36| 0 |
11:32:04:520 | 5|Ticks=0||1|-43|-2|-36| 0 |
11:32:04:551 | 6|Ticks=0||1|-43|-2|-36| 0 |
11:32:04:582 | 7|Ticks=0||1|-43|-2|-36| 0 |
11:32:04:613 | 8|Ticks=0||1|-43|-2|-35| 0 |
11:32:04:644 | 9|Ticks=0||1|-43|-1|-35| 0 |
11:32:04:671 | 10|Ticks=0||1|-43|-1|-36| 0 |
11:32:04:701 | 11|Ticks=0||1|-43|-2|-35| 0 |
11:32:04:734 | 12|Ticks=0||1|-43|-1|-35| 0 |
11:32:04:764 | 13|Ticks=0||1|-43|-1|-35| 0 |
11:32:04:795 | 14|Ticks=0||1|-43|-1|-36| 0 |
11:32:04:826 | 15|Ticks=0||1|-43|-2|-35| 0 |
11:32:04:858 | 16|Ticks=0||1|-44|-1|-36| 0 |
11:32:04:885 | 17|Ticks=16||1|-43|-2|-35| 0 |
11:32:04:916 | 18|Ticks=16||1|-44|-1|-35| 0 |
11:32:04:947 | 19|Ticks=15||1|-43|-2|-36| 0 |
11:32:04:977 | 20|Ticks=15||1|-43|-1|-35| 0 |
11:32:05:10 | 21|Ticks=0||1|-43|-1|-35| 0 |
11:32:05:40 | 22|Ticks=16||1|-44|-1|-35| 0 |
11:32:05:73 | 23|Ticks=0||1|-43|-1|-36| 0 |
11:32:05:98 | 24|Ticks=0||1|-43|-2|-36| 0 |
11:32:05:130 | 25|Ticks=0||1|-44|-1|-35| 0 |
11:32:05:161 | 26|Ticks=0||1|-43|-1|-36| 0 |
11:32:05:192 | 27|Ticks=0||1|-44|-2|-36| 0 |
11:32:05:225 | 28|Ticks=0||1|-43|-1|-36| 0 |
