2016-03-31 13:48:41,826 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:41,858 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:41,884 | sensor   | DEBUG    | 004|-50|-26|)
2016-03-31 13:48:41,917 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:41,947 | sensor   | DEBUG    | 005|-50|-26|)
2016-03-31 13:48:41,979 | sensor   | DEBUG    | 005|-50|-26|)
2016-03-31 13:48:42,009 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,039 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,068 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,098 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,130 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,161 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:42,190 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,223 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,255 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,282 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,312 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,342 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,375 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,405 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,437 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:42,463 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,493 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,526 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,556 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,589 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,621 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:42,644 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:42,677 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,707 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,740 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,772 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,802 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:42,828 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,859 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:42,891 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,923 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,953 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:42,986 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,016 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,042 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:43,073 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,104 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,137 | sensor   | DEBUG    | 006|-49|-26|)
2016-03-31 13:48:43,167 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,197 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:43,224 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:43,256 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,286 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,319 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,351 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,381 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,407 | sensor   | DEBUG    | 005|-48|-27|)
2016-03-31 13:48:43,438 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,470 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:43,500 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,532 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,563 | sensor   | DEBUG    | 004|-49|-26|)
2016-03-31 13:48:43,591 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,621 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,651 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,687 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,713 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,746 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,778 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,802 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:43,835 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,865 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,898 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:43,930 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:43,960 | sensor   | DEBUG    | 006|-49|-27|)
2016-03-31 13:48:43,989 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,017 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:44,049 | sensor   | DEBUG    | 005|-49|-26|)
