0|00|8.5686|15.6662
0|01|48.0459|59.4882
0|02|-817.4|2642.8
0|03|-696|1816.3
0|04|236.0042|599.8568
0|05|11.0270|14.7643
0|06|35.7760|51.6326
0|07|69.9071|54.5884
0|08|14.7423|15.1044
0|09|4.1597|2.0582
0|10|71.8580|52.1767
0|11|70.4647|51.3166
0|12|15.0244|15.4513
0|13|65.3653|33.4171
0|14|-9.7928|22.3513
0|15|28.1120|33.9975
0|16|5.6402|7.3549
0|17|-19.6095|26.6338
0|18|-10.3060|14.9487
