10:53:15:879 | Início do arquivo de aquisição de dados
10:53:15:932 | 0|Ticks=0||1|-41|-16|-31| 0 |
10:53:15:940 | 1|Ticks=0||1|-42|-16|-32| 0 |
10:53:15:971 | 2|Ticks=0||1|-42|-16|-32| 0 |
10:53:16:3 | 3|Ticks=0||1|-43|-16|-33| 0 |
10:53:16:29 | 4|Ticks=0||1|-43|-17|-32| 0 |
10:53:16:61 | 5|Ticks=0||1|-42|-17|-32| 0 |
10:53:16:92 | 6|Ticks=0||1|-41|-18|-30| 0 |
10:53:16:122 | 7|Ticks=0||1|-39|-18|-29| 0 |
10:53:16:155 | 8|Ticks=0||1|-41|-19|-28| 0 |
10:53:16:185 | 9|Ticks=0||1|-40|-20|-27| 0 |
10:53:16:212 | 10|Ticks=0||1|-40|-19|-25| 0 |
10:53:16:242 | 11|Ticks=0||1|-37|-19|-24| 0 |
10:53:16:274 | 12|Ticks=0||1|-40|-20|-24| 0 |
10:53:16:306 | 13|Ticks=0||1|-39|-17|-26| 0 |
10:53:16:337 | 14|Ticks=0||1|-38|-18|-24| 0 |
10:53:16:369 | 15|Ticks=0||1|-38|-16|-23| 0 |
10:53:16:400 | 16|Ticks=0||1|-41|-14|-24| 0 |
10:53:16:425 | 17|Ticks=0||1|-41|-13|-22| 0 |
10:53:16:456 | 18|Ticks=0||1|-49|-11|-22| 0 |
10:53:16:488 | 19|Ticks=0||1|-53|-11|-19| 0 |
10:53:16:520 | 20|Ticks=0||1|-49|-10|-14| 0 |
10:53:16:551 | 21|Ticks=0||1|-44|-8|-16| 0 |
10:53:16:581 | 22|Ticks=0||1|-48|-7|-13| 0 |
10:53:16:608 | 23|Ticks=0||1|-29|-9|6| 0 |
10:53:16:639 | 24|Ticks=0||1|-5|-7|4| 0 |
10:53:16:671 | 25|Ticks=0||1|24|1|11| 0 |
10:53:16:702 | 26|Ticks=0||1|18|-7|18| 0 |
10:53:16:732 | 27|Ticks=0||1|6|-3|23| 0 |
10:53:16:765 | 28|Ticks=0||1|6|-2|26| 0 |
10:53:16:790 | 29|Ticks=0||1|10|-1|26| 0 |
10:53:16:822 | 30|Ticks=0||1|7|2|22| 0 |
10:53:16:853 | 31|Ticks=0||1|10|4|20| 0 |
10:53:16:883 | 32|Ticks=0||1|10|6|20| 0 |
10:53:16:915 | 33|Ticks=0||1|9|8|19| 0 |
10:53:16:947 | 34|Ticks=0||1|13|9|18| 0 |
10:53:16:972 | 35|Ticks=0||1|12|9|23| 0 |
10:53:17:5 | 36|Ticks=0||1|10|8|23| 0 |
10:53:17:35 | 37|Ticks=0||1|12|7|22| 0 |
10:53:17:66 | 38|Ticks=0||1|16|4|21| 0 |
10:53:17:99 | 39|Ticks=15||1|9|0|22| 0 |
10:53:17:130 | 40|Ticks=15||1|10|0|23| 0 |
10:53:17:161 | 41|Ticks=0||1|15|-4|22| 0 |
10:53:17:186 | 42|Ticks=0||1|10|-5|19| 0 |
10:53:17:219 | 43|Ticks=0||1|14|-6|20| 0 |
10:53:17:249 | 44|Ticks=0||1|10|-7|17| 0 |
10:53:17:280 | 45|Ticks=0||1|14|-4|18| 0 |
10:53:17:312 | 46|Ticks=0||1|20|-4|20| 0 |
10:53:17:342 | 47|Ticks=0||1|14|-5|18| 0 |
10:53:17:369 | 48|Ticks=0||1|16|-2|19| 0 |
10:53:17:400 | 49|Ticks=0||1|20|-3|18| 0 |
10:53:17:431 | 50|Ticks=0||1|22|-3|17| 0 |
10:53:17:464 | 51|Ticks=0||1|19|-5|15| 0 |
10:53:17:494 | 52|Ticks=0||1|16|-6|13| 0 |
10:53:17:526 | 53|Ticks=0||1|18|-7|15| 0 |
10:53:17:552 | 54|Ticks=16||1|11|-8|13| 0 |
10:53:17:584 | 55|Ticks=16||1|12|-7|14| 0 |
10:53:17:614 | 56|Ticks=16||1|9|-5|16| 0 |
10:53:17:645 | 57|Ticks=15||1|10|-4|19| 0 |
10:53:17:677 | 58|Ticks=15||1|12|-2|20| 0 |
10:53:17:708 | 59|Ticks=16||1|9|-2|21| 0 |
10:53:17:735 | 60|Ticks=0||1|11|0|25| 0 |
10:53:17:766 | 61|Ticks=0||1|14|-3|26| 0 |
10:53:17:796 | 62|Ticks=0||1|12|-4|24| 0 |
10:53:17:829 | 63|Ticks=0||1|12|-5|25| 0 |
10:53:17:890 | 64|Ticks=0||1|6|-5|23| 0 |
