18:04:42:424 | Início do arquivo de aquisição de dados
18:04:42:481 | 0|Ticks=16||1|-21|-10|9| 0 |
18:04:42:504 | 1|Ticks=0||1|-21|-11|8| 0 |
18:04:42:526 | 2|Ticks=0||1|-21|-11|9| 0 |
18:04:42:553 | 3|Ticks=0||1|-21|-10|9| 0 |
18:04:42:586 | 4|Ticks=0||1|-21|-11|9| 0 |
18:04:42:617 | 5|Ticks=0||1|-21|-10|9| 0 |
18:04:42:649 | 6|Ticks=0||1|-21|-10|9| 0 |
18:04:42:674 | 7|Ticks=0||1|-21|-11|10| 0 |
18:04:42:705 | 8|Ticks=0||1|-21|-10|9| 0 |
18:04:42:737 | 9|Ticks=0||1|-20|-10|9| 0 |
18:04:42:768 | 10|Ticks=0||1|-21|-11|9| 0 |
18:04:42:800 | 11|Ticks=0||1|-21|-10|9| 0 |
18:04:42:831 | 12|Ticks=0||1|-21|-10|10| 0 |
18:04:42:867 | 13|Ticks=0||1|-20|-11|10| 0 |
18:04:42:889 | 14|Ticks=0||1|-21|-10|10| 0 |
18:04:42:920 | 15|Ticks=0||1|-21|-10|9| 0 |
18:04:42:950 | 16|Ticks=0||1|-21|-11|10| 0 |
18:04:42:994 | 17|Ticks=0||1|-21|-11|9| 0 |
18:04:43:16 | 18|Ticks=0||1|-21|-11|9| 0 |
18:04:43:45 | 19|Ticks=0||1|-20|-10|9| 0 |
18:04:43:70 | 20|Ticks=0||1|-21|-10|9| 0 |
18:04:43:101 | 21|Ticks=0||1|-21|-11|9| 0 |
18:04:43:133 | 22|Ticks=0||1|-21|-10|10| 0 |
18:04:43:164 | 23|Ticks=0||1|-20|-10|9| 0 |
18:04:43:196 | 24|Ticks=0||1|-21|-11|10| 0 |
18:04:43:227 | 25|Ticks=0||1|-21|-11|9| 0 |
18:04:43:283 | 26|Ticks=0||1|-20|-10|10| 0 |
18:04:43:305 | 27|Ticks=0||1|-20|-10|10| 0 |
18:04:43:326 | 28|Ticks=0||1|-21|-11|9| 0 |
18:04:43:348 | 29|Ticks=0||1|-20|-10|9| 0 |
18:04:43:378 | 30|Ticks=0||1|-21|-11|10| 0 |
18:04:43:410 | 31|Ticks=0||1|-20|-11|9| 0 |
18:04:43:442 | 32|Ticks=0||1|-21|-11|9| 0 |
18:04:43:473 | 33|Ticks=0||1|-21|-10|10| 0 |
18:04:43:499 | 34|Ticks=0||1|-21|-10|10| 0 |
18:04:43:529 | 35|Ticks=0||1|-20|-10|10| 0 |
18:04:43:561 | 36|Ticks=0||1|-21|-11|10| 0 |
18:04:43:592 | 37|Ticks=0||1|-21|-10|10| 0 |
18:04:43:623 | 38|Ticks=0||1|-20|-10|10| 0 |
18:04:43:655 | 39|Ticks=0||1|-20|-11|9| 0 |
18:04:43:681 | 40|Ticks=15||1|-20|-10|9| 0 |
18:04:43:713 | 41|Ticks=15||1|-21|-11|9| 0 |
18:04:43:744 | 42|Ticks=16||1|-21|-11|10| 0 |
18:04:43:774 | 43|Ticks=0||1|-20|-11|9| 0 |
18:04:43:806 | 44|Ticks=16||1|-21|-11|9| 0 |
18:04:43:837 | 45|Ticks=15||1|-21|-10|9| 0 |
18:04:43:868 | 46|Ticks=15||1|-21|-9|9| 0 |
18:04:43:895 | 47|Ticks=0||1|-21|-10|9| 0 |
18:04:43:925 | 48|Ticks=0||1|-22|-10|9| 0 |
18:04:43:958 | 49|Ticks=0||1|-22|-10|9| 0 |
18:04:43:988 | 50|Ticks=0||1|-22|-10|10| 0 |
18:04:44:19 | 51|Ticks=0||1|-21|-11|10| 0 |
18:04:44:51 | 52|Ticks=0||1|-21|-10|10| 0 |
18:04:44:77 | 53|Ticks=0||1|-21|-10|9| 0 |
18:04:44:109 | 54|Ticks=0||1|-21|-10|10| 0 |
18:04:44:140 | 55|Ticks=0||1|-21|-10|10| 0 |
18:04:44:170 | 56|Ticks=0||1|-21|-10|10| 0 |
18:04:44:203 | 57|Ticks=0||1|-20|-10|10| 0 |
18:04:44:233 | 58|Ticks=0||1|-21|-9|9| 0 |
18:04:44:265 | 59|Ticks=0||1|-21|-9|9| 0 |
18:04:44:290 | 60|Ticks=0||1|-20|-9|9| 0 |
18:04:44:321 | 61|Ticks=16||1|-21|-10|10| 0 |
18:04:44:353 | 62|Ticks=0||1|-21|-10|10| 0 |
18:04:44:384 | 63|Ticks=0||1|-20|-10|10| 0 |
18:04:44:415 | 64|Ticks=0||1|-20|-11|10| 0 |
18:04:44:448 | 65|Ticks=0||1|-20|-11|9| 0 |
18:04:44:479 | 66|Ticks=0||1|-19|-10|9| 0 |
18:04:44:505 | 67|Ticks=0||1|-20|-10|9| 0 |
18:04:44:535 | 68|Ticks=0||1|-20|-10|9| 0 |
18:04:44:567 | 69|Ticks=0||1|-21|-11|10| 0 |
18:04:44:598 | 70|Ticks=0||1|-21|-11|10| 0 |
18:04:44:629 | 71|Ticks=0||1|-21|-9|10| 0 |
18:04:44:661 | 72|Ticks=0||1|-20|-10|9| 0 |
18:04:44:687 | 73|Ticks=0||1|-20|-10|10| 0 |
18:04:44:719 | 74|Ticks=0||1|-21|-9|10| 0 |
18:04:44:750 | 75|Ticks=0||1|-21|-10|9| 0 |
18:04:44:782 | 76|Ticks=0||1|-22|-10|9| 0 |
18:04:44:813 | 77|Ticks=0||1|-21|-10|10| 0 |
18:04:44:844 | 78|Ticks=0||1|-22|-10|10| 0 |
18:04:44:871 | 79|Ticks=0||1|-21|-10|10| 0 |
18:04:44:902 | 80|Ticks=0||1|-21|-11|9| 0 |
18:04:44:931 | 81|Ticks=0||1|-22|-11|9| 0 |
18:04:44:963 | 82|Ticks=0||1|-21|-11|9| 0 |
18:04:44:995 | 83|Ticks=0||1|-23|-9|7| 0 |
18:04:45:27 | 84|Ticks=0||1|-23|-9|9| 0 |
18:04:45:58 | 85|Ticks=0||1|-28|-10|10| 0 |
18:04:45:83 | 86|Ticks=0||1|-28|-12|13| 0 |
18:04:45:116 | 87|Ticks=15||1|-16|-12|15| 0 |
18:04:45:146 | 88|Ticks=0||1|-10|-10|14| 0 |
18:04:45:178 | 89|Ticks=0||1|-12|-12|13| 0 |
18:04:45:209 | 90|Ticks=0||1|-12|-11|11| 0 |
18:04:45:239 | 91|Ticks=0||1|-11|-11|11| 0 |
18:04:45:281 | 92|Ticks=0||1|-9|-10|11| 0 |
18:04:45:303 | 93|Ticks=16||1|-12|-10|12| 0 |
18:04:45:329 | 94|Ticks=0||1|-14|-9|12| 0 |
18:04:45:361 | 95|Ticks=0||1|-15|-9|15| 0 |
18:04:45:391 | 96|Ticks=0||1|-16|-9|15| 0 |
18:04:45:422 | 97|Ticks=0||1|-18|-9|14| 0 |
18:04:45:454 | 98|Ticks=0||1|-19|-8|14| 0 |
18:04:45:480 | 99|Ticks=0||1|-18|-9|13| 0 |
18:04:45:511 | 100|Ticks=0||1|-17|-9|12| 0 |
18:04:45:542 | 101|Ticks=0||1|-16|-9|13| 0 |
18:04:45:575 | 102|Ticks=0||1|-16|-10|13| 0 |
18:04:45:605 | 103|Ticks=0||1|-16|-11|12| 0 |
18:04:45:745 | 104|Ticks=0||1|-12|-16|12| 5 |
18:04:45:767 | 105|Ticks=0||1|-11|-18|9| 5 |
18:04:45:789 | 106|Ticks=0||1|-9|-17|6| 5 |
18:04:45:820 | 107|Ticks=0||1|-7|-19|2| 5 |
18:04:45:850 | 108|Ticks=0||1|-5|-21|0| 5 |
18:04:45:877 | 109|Ticks=0||1|-9|-19|-1| 5 |
18:04:45:908 | 110|Ticks=0||1|-15|-23|3| 5 |
18:04:45:940 | 111|Ticks=0||1|-21|-29|7| 5 |
